id,month,day,year,description,amount,category,account,debit_or_credit,original_description,note,p_guid
0000014572407feb13ffc34f0010003200ab00a6,8,19,2013,O D Fees,30,Income,SHARE DRAFT NO MIN,credit,,,
0000014572407feb13ffc3500010003200ab00a6,8,19,2013,Od Privilegefee,30,Bank Fee,SHARE DRAFT NO MIN,debit,,,
0000014572407feb13ffc3510010003200ab00a6,8,19,2013,Fedloanservicingach Transactionautomatic,354.28,Student Loan,SHARE DRAFT NO MIN,debit,,,
0000014572407feb13ffc3520010003200ab00a6,8,19,2013,Transfer from PRIME SHARE ACCOUNT,10.13,Transfer,SHARE DRAFT NO MIN,credit,,,
0000014572407feb13ffc3530010003200ab00a6,8,19,2013,Od Privilegefee,30,Bank Fee,SHARE DRAFT NO MIN,debit,,,
0000014572407feb13ffc3540010003200ab00a6,8,19,2013,USPS,151.2,Shipping,SHARE DRAFT NO MIN,debit,,,
0000014572407feb13ffc3550010003200ab00a6,8,19,2013,Transfer to SHARE DRAFT NO MIN,10.13,Transfer,PRIME SHARE ACCOUNT,debit,,,
0000014572407feb13ffc3560010003200ab00a6,8,19,2013,Carnival Cruise,1176.22,Vacation,CREDIT CARD,debit,,,
0000014572407feb13ffc3570010003200ab00a6,8,19,2013,Thai Mango Llc,18.64,Restaurants,CREDIT CARD,debit,,,
0000014572407feb13ffc3580010003200ab00a6,8,18,2013,Chili's,11.69,Restaurants,CREDIT CARD,debit,,,
0000014572407feb13ffc3590010003200ab00a6,8,16,2013,Transfer from SHARE DRAFT NO MIN,105.43,Credit Card Payment,CREDIT CARD,credit,,,
0000014572407feb13ffc35a0010003200ab00a6,8,16,2013,Maceys,12.42,Groceries,CREDIT CARD,debit,,,
0000014572407feb13ffc35b0010003200ab00a6,8,16,2013,Zerochaos Payropayroll Deduction,447.93,Paycheck,SHARE DRAFT NO MIN,credit,,,
0000014572407feb13ffc35c0010003200ab00a6,8,16,2013,Payment,8.7,Loan Payment,Direct Unsub Stafford Loan,credit,,,
0000014572407feb13ffc35d0010003200ab00a6,8,16,2013,Payment,318.42,Loan Payment,Direct Unsub Stafford Loan,credit,,,
0000014572407feb13ffc35e0010003200ab00a6,8,16,2013,Payment,27.15,Loan Payment,Federal Unsub Stafford Loan,credit,,,
0000014572407feb13ffc35f0010003200ab00a6,8,13,2013,Check 1117,326.31,Charity,SHARE DRAFT NO MIN,debit,,,
0000014572407feb13ffc3600010003200ab00a6,8,13,2013,Fedloanservicingach Transactionautomatic,335.8,Student Loan,SHARE DRAFT NO MIN,debit,,,
0000014572407feb13ffc3610010003200ab00a6,8,12,2013,Chaseautomatic,379.33,Credit Card Payment,SHARE DRAFT NO MIN,debit,,,
0000014572407fec7f63f1f80010003200ab00a6,8,12,2013,Internet Transfer Transfer,50,Mobile Phone,SHARE DRAFT NO MIN,debit,,,
0000014572407fec7f63f1f90010003200ab00a6,8,11,2013,Red Robin,10.82,Restaurants,CREDIT CARD,debit,,,
0000014572407fec7f63f1fa0010003200ab00a6,8,11,2013,Smith's Food,3.62,Groceries,CREDIT CARD,debit,,,
0000014572407fec7f63f1fb0010003200ab00a6,8,11,2013,Wal-Mart,9.25,Shopping,CREDIT CARD,debit,,,
0000014572407fec7f63f1fc0010003200ab00a6,8,11,2013,Red Robin,25.53,Restaurants,CREDIT CARD,debit,,,
0000014572407fec7f63f1fd0010003200ab00a6,8,11,2013,Chipotle,9.11,Fast Food,CREDIT CARD,debit,,,
0000014572407fec7f63f1fe0010003200ab00a6,8,9,2013,Transfer from PRIME SHARE ACCOUNT,30,Transfer,SHARE DRAFT NO MIN,credit,,,
0000014572407fec7f63f1ff0010003200ab00a6,8,9,2013,Transfer to SHARE DRAFT NO MIN,30,Transfer,PRIME SHARE ACCOUNT,debit,,,
0000014572407fec7f63f2000010003200ab00a6,8,9,2013,Cucos,26.02,Restaurants,CREDIT CARD,debit,,,
0000014572407fec7f63f2010010003200ab00a6,8,9,2013,Transfer from SHARE DRAFT NO MIN,379.33,Credit Card Payment,CREDIT CARD,credit,,,
0000014572407fec7f63f2020010003200ab00a6,8,9,2013,Smith's Food,21.08,Groceries,CREDIT CARD,debit,,,
0000014572407fec7f63f2030010003200ab00a6,8,9,2013,Zerochaos Payropayroll Deduction,999.27,Paycheck,SHARE DRAFT NO MIN,credit,,,
0000014572407fec7f63f2040010003200ab00a6,8,9,2013,Payment,311.88,Loan Payment,Direct Unsub Stafford Loan,credit,,,
0000014572407fec7f63f2050010003200ab00a6,8,9,2013,Payment,23.92,Loan Payment,Federal Unsub Stafford Loan,credit,,,
0000014572407fec7f63f2060010003200ab00a6,8,8,2013,Smith's Food,7.15,Groceries,CREDIT CARD,debit,,,
0000014572407fec7f63f2070010003200ab00a6,8,7,2013,Sportsman's,128.09,Sporting Goods,CREDIT CARD,debit,,,
0000014572407fec7f63f2080010003200ab00a6,8,7,2013,Big Als,8.6,Restaurants,CREDIT CARD,debit,,,
0000014572407fec7f63f2090010003200ab00a6,8,6,2013,Smith's Food,27.98,Groceries,CREDIT CARD,debit,,,
0000014572407fed2967c5030010003200ab00a6,8,6,2013,Gold's Gym,27.78,Gym,CREDIT CARD,debit,,,
0000014572407fed2967c5040010003200ab00a6,8,6,2013,Smith's Food,11.73,Groceries,CREDIT CARD,debit,,,
0000014572407fed2967c5050010003200ab00a6,8,5,2013,Transfer to CREDIT CARD,2410,Credit Card Payment,SHARE DRAFT NO MIN,debit,,,
0000014572407fed2967c5060010003200ab00a6,8,5,2013,Bridge Property Automatic,94.44,Mortgage & Rent,SHARE DRAFT NO MIN,debit,,,
0000014572407fed2967c5070010003200ab00a6,8,4,2013,Ba Adobe Lehi,3.5,Restaurants,CREDIT CARD,debit,,,
0000014572407fed2967c5080010003200ab00a6,8,4,2013,Brick Oven,26.61,Restaurants,CREDIT CARD,debit,,,
0000014572407fed2967c5090010003200ab00a6,8,4,2013,Hainsworth Laundry,5,Laundry,CREDIT CARD,debit,,,
0000014572407fed2967c50a0010003200ab00a6,8,4,2013,Maceys,11.29,Groceries,CREDIT CARD,debit,,,
0000014572407fed2967c50b0010003200ab00a6,8,2,2013,Transfer from PRIME SHARE ACCOUNT,1050,Transfer,SHARE DRAFT NO MIN,credit,,,
0000014572407fed2967c50c0010003200ab00a6,8,2,2013,Transfer to SHARE DRAFT NO MIN,1050,Transfer,PRIME SHARE ACCOUNT,debit,,,
0000014572407fed2967c50d0010003200ab00a6,8,2,2013,Transfer from SHARE DRAFT NO MIN,2410,Credit Card Payment,CREDIT CARD,credit,,,
0000014572407fed2967c50e0010003200ab00a6,8,2,2013,Zerochaos Payropayroll Deduction,1064.74,Paycheck,SHARE DRAFT NO MIN,credit,,,
0000014572407fed2967c50f0010003200ab00a6,8,1,2013,Netflix,7.99,Movies & DVDs,SHARE DRAFT NO MIN,debit,,,
0000014572407fed2967c5100010003200ab00a6,8,1,2013,Smiths Fuel,48.43,Gas & Fuel,CREDIT CARD,debit,,,
0000014572407fed2967c5110010003200ab00a6,7,31,2013,Transfer to CREDIT CARD,191.57,Credit Card Payment,SHARE DRAFT NO MIN,debit,,,
0000014572407fed2967c5120010003200ab00a6,7,31,2013,Dividendshare Dividend,0.08,Investments,PRIME SHARE ACCOUNT,credit,,,
0000014572407fed2967c5130010003200ab00a6,7,31,2013,Smith's Food,19.19,Groceries,CREDIT CARD,debit,,,
0000014572407fed2967c5140010003200ab00a6,7,31,2013,Total Bond Mkt Index Inv - Dividend,0.6,Dividend & Cap Gains,Vanguard Account,credit,,,
0000014572407fed2967c5150010003200ab00a6,7,30,2013,Wilson Diamonds,2456.32,Gift,CREDIT CARD,debit,,,
0000014572407feedc7952080010003200ab00a6,7,30,2013,Spoon It Up,7.66,Fast Food,CREDIT CARD,debit,,,
0000014572407feedc7952090010003200ab00a6,7,30,2013,Transfer from SHARE DRAFT NO MIN,191.57,Credit Card Payment,CREDIT CARD,credit,,,
0000014572407feedc79520a0010003200ab00a6,7,29,2013,Olive Garden,19.15,Restaurants,CREDIT CARD,debit,,,
0000014572407feedc79520b0010003200ab00a6,7,29,2013,Smiths N Freedomelectronic,72.58,Groceries,SHARE DRAFT NO MIN,debit,,,
0000014572407feedc79520c0010003200ab00a6,7,28,2013,Lolo Fresh Food,9.01,Food & Dining,CREDIT CARD,debit,,,
0000014572407feedc79520d0010003200ab00a6,7,28,2013,Cinemark,30,Movies & DVDs,CREDIT CARD,debit,,,
0000014572407feedc79520e0010003200ab00a6,7,28,2013,Texas Roadhouse,38.39,Restaurants,CREDIT CARD,debit,,,
0000014572407feedc79520f0010003200ab00a6,7,28,2013,Thai Drift,6.46,Restaurants,CREDIT CARD,debit,,,
0000014572407feedc7952100010003200ab00a6,7,26,2013,Transfer to PRIME SHARE ACCOUNT,100,Transfer,SHARE DRAFT NO MIN,debit,,,
0000014572407feedc7952110010003200ab00a6,7,26,2013,Transfer from SHARE DRAFT NO MIN,100,Transfer,PRIME SHARE ACCOUNT,credit,,,
0000014572407feedc7952120010003200ab00a6,7,26,2013,Wal-Mart,14.7,Shopping,CREDIT CARD,debit,,,
0000014572407feedc7952130010003200ab00a6,7,26,2013,Ba Adobe Lehi,3.75,Restaurants,CREDIT CARD,debit,,,
0000014572407feedc7952140010003200ab00a6,7,26,2013,Zerochaos Payropayroll Deduction,999.27,Paycheck,SHARE DRAFT NO MIN,credit,,,
0000014572407feedc7952150010003200ab00a6,7,25,2013,Cinemark,3,Movies & DVDs,CREDIT CARD,debit,,,
0000014572407feedc7952160010003200ab00a6,7,25,2013,Arby's,0.69,Fast Food,CREDIT CARD,debit,,,
0000014572407feedc7952170010003200ab00a6,7,23,2013,Check 1116,296,Marc Tithing,SHARE DRAFT NO MIN,debit,,,
0000014572407feedc7952180010003200ab00a6,7,23,2013,Amazon Kindle,6.39,Books,CREDIT CARD,debit,,,
0000014572407feedc7952190010003200ab00a6,7,22,2013,Chaseautomatic,459.1,Credit Card Payment,SHARE DRAFT NO MIN,debit,,,
0000014572407feedc79521a0010003200ab00a6,7,22,2013,Fedloanservicingach Transactionautomatic,320,Student Loan,SHARE DRAFT NO MIN,debit,,,
0000014572407fef4b3a2bec0010003200ab00a6,7,22,2013,Iggy Orem,25.24,Restaurants,CREDIT CARD,debit,,,
0000014572407fef4b3a2bed0010003200ab00a6,7,21,2013,Coldstone,4.3,Fast Food,CREDIT CARD,debit,,,
0000014572407fef4b3a2bee0010003200ab00a6,7,21,2013,Sq Sensuous Sandwich,5.11,Restaurants,CREDIT CARD,debit,,,
0000014572407fef4b3a2bef0010003200ab00a6,7,21,2013,Cafe Zupas,8.61,Restaurants,CREDIT CARD,debit,,,
0000014572407fef4b3a2bf00010003200ab00a6,7,21,2013,Ba Adobe Lehi,3.84,Restaurants,CREDIT CARD,debit,,,
0000014572407fef4b3a2bf10010003200ab00a6,7,19,2013,Transfer to PRIME SHARE ACCOUNT,150,Transfer,SHARE DRAFT NO MIN,debit,,,
0000014572407fef4b3a2bf20010003200ab00a6,7,19,2013,Transfer from SHARE DRAFT NO MIN,150,Transfer,PRIME SHARE ACCOUNT,credit,,,
0000014572407fef4b3a2bf30010003200ab00a6,7,19,2013,Smith's Food,6.68,Groceries,CREDIT CARD,debit,,,
0000014572407fef4b3a2bf40010003200ab00a6,7,19,2013,Transfer from SHARE DRAFT NO MIN,459.1,Credit Card Payment,CREDIT CARD,credit,,,
0000014572407fef4b3a2bf50010003200ab00a6,7,19,2013,Hainsworth Laundry,6.25,Laundry,CREDIT CARD,debit,,,
0000014572407fef4b3a2bf60010003200ab00a6,7,19,2013,Zerochaos Payropayroll Deduction,999.27,Paycheck,SHARE DRAFT NO MIN,credit,,,
0000014572407fef4b3a2bf70010003200ab00a6,7,19,2013,Payment,296.33,Loan Payment,Direct Unsub Stafford Loan,credit,,,
0000014572407fef4b3a2bf80010003200ab00a6,7,19,2013,Payment,14.78,Loan Payment,Direct Unsub Stafford Loan,credit,,,
0000014572407fef4b3a2bf90010003200ab00a6,7,19,2013,Payment,8.89,Loan Payment,Federal Unsub Stafford Loan,credit,,,
0000014572407fef4b3a2bfa0010003200ab00a6,7,17,2013,Smiths Fuel,56.75,Gas & Fuel,CREDIT CARD,debit,,,
0000014572407fef4b3a2bfb0010003200ab00a6,7,17,2013,Amazon,39.94,Shopping,CREDIT CARD,debit,,,
0000014572407fef4b3a2bfc0010003200ab00a6,7,16,2013,Chevron,1.79,Gas & Fuel,CREDIT CARD,debit,,,
0000014572407fef4b3a2bfd0010003200ab00a6,7,16,2013,Qdoba Mexican Grill,7.45,Fast Food,CREDIT CARD,debit,,,
0000014572407ff09d6215540010003200ab00a6,7,16,2013,Maverik Ctry Stre,3.17,Gas & Fuel,CREDIT CARD,debit,,,
0000014572407ff09d6215550010003200ab00a6,7,14,2013,Cinemark,8.5,Movies & DVDs,CREDIT CARD,debit,,,
0000014572407ff09d6215560010003200ab00a6,7,14,2013,KFC,5.31,Fast Food,CREDIT CARD,debit,,,
0000014572407ff09d6215570010003200ab00a6,7,14,2013,Ralphs,5.58,Groceries,CREDIT CARD,debit,,,
0000014572407ff09d6215580010003200ab00a6,7,14,2013,In-N-Out Burger,2.11,Fast Food,CREDIT CARD,debit,,,
0000014572407ff09d6215590010003200ab00a6,7,11,2013,Smith's Food,8.53,Groceries,CREDIT CARD,debit,,,
0000014572407ff09d62155a0010003200ab00a6,7,10,2013,Smith's Food,25.97,Groceries,CREDIT CARD,debit,,,
0000014572407ff09d62155b0010003200ab00a6,7,10,2013,Ba Adobe Lehi,5.75,Restaurants,CREDIT CARD,debit,,,
0000014572407ff09d62155c0010003200ab00a6,7,10,2013,Amazon,9.49,Music,CREDIT CARD,debit,,,
0000014572407ff09d62155d0010003200ab00a6,7,10,2013,Buffalo Wild Wings,46.87,Restaurants,CREDIT CARD,debit,,,
0000014572407ff09d62155e0010003200ab00a6,7,9,2013,Fedloanservicingach Transactionautomatic,550,Student Loan,SHARE DRAFT NO MIN,debit,,,
0000014572407ff09d62155f0010003200ab00a6,7,9,2013,Amazon,60,Shopping,CREDIT CARD,debit,,,
0000014572407ff09d6215600010003200ab00a6,7,9,2013,Qdoba Mexican Grill,16.77,Fast Food,CREDIT CARD,debit,,,
0000014572407ff09d6215610010003200ab00a6,7,9,2013,Smith's Food,24.5,Groceries,CREDIT CARD,debit,,,
0000014572407ff09d6215620010003200ab00a6,7,8,2013,Transfer to PRIME SHARE ACCOUNT,110,Transfer,SHARE DRAFT NO MIN,debit,,,
0000014572407ff09d6215630010003200ab00a6,7,8,2013,Transfer to CREDIT CARD,129.31,Credit Card Payment,SHARE DRAFT NO MIN,debit,,,
0000014572407ff09d6215640010003200ab00a6,7,8,2013,Internet Transfer Jul,50,Mobile Phone,SHARE DRAFT NO MIN,debit,,,
0000014572407ff09d6215650010003200ab00a6,7,8,2013,Transfer from SHARE DRAFT NO MIN,110,Transfer,PRIME SHARE ACCOUNT,credit,,,
0000014572407ff09d6215660010003200ab00a6,7,8,2013,Short Stop,47.35,Gas & Fuel,CREDIT CARD,debit,,,
0000014572407ff09d6215670010003200ab00a6,7,8,2013,Short Stop,5.65,Fast Food,CREDIT CARD,debit,,,
0000014572407ff09d6215680010003200ab00a6,7,8,2013,Payment,550,Loan Payment,Direct Unsub Stafford Loan,credit,,,
0000014572407ff1e9b83ba60010003200ab00a6,7,7,2013,Transfer from SHARE DRAFT NO MIN,129.31,Credit Card Payment,CREDIT CARD,credit,,,
0000014572407ff1e9b83ba70010003200ab00a6,7,7,2013,Qdoba Mexican Grill,33.81,Fast Food,CREDIT CARD,debit,,,
0000014572407ff1e9b83ba80010003200ab00a6,7,7,2013,Gold's Gym,43.81,Gym,CREDIT CARD,debit,,,
0000014572407ff1e9b83ba90010003200ab00a6,7,5,2013,Fedloanservicingach Transactionautomatic,520,Student Loan,SHARE DRAFT NO MIN,debit,,,
0000014572407ff1e9b83baa0010003200ab00a6,7,5,2013,Zerochaos Payropayroll Deduction,999.27,Paycheck,SHARE DRAFT NO MIN,credit,,,
0000014572407ff1e9b83bab0010003200ab00a6,7,5,2013,Bridge Property Automatic,159.79,Mortgage & Rent,SHARE DRAFT NO MIN,debit,,,
0000014572407ff1e9b83bac0010003200ab00a6,7,5,2013,Shell,45.23,Gas & Fuel,CREDIT CARD,debit,,,
0000014572407ff1e9b83bad0010003200ab00a6,7,4,2013,King Soopers,8.43,Groceries,CREDIT CARD,debit,,,
0000014572407ff1e9b83bae0010003200ab00a6,7,4,2013,Wild Ginger,38,Restaurants,CREDIT CARD,debit,,,
0000014572407ff1e9b83baf0010003200ab00a6,7,3,2013,Transfer to CREDIT CARD,134.96,Credit Card Payment,SHARE DRAFT NO MIN,debit,,,
0000014572407ff1e9b83bb00010003200ab00a6,7,3,2013,Hainsworth Laundry,7.5,Laundry,CREDIT CARD,debit,,,
0000014572407ff1e9b83bb10010003200ab00a6,7,3,2013,Cinemark,6.5,Movies & DVDs,CREDIT CARD,debit,,,
0000014572407ff1e9b83bb20010003200ab00a6,7,3,2013,Smith's Food,5.45,Groceries,CREDIT CARD,debit,,,
0000014572407ff1e9b83bb30010003200ab00a6,7,2,2013,Transfer to PRIME SHARE ACCOUNT,110,Transfer,SHARE DRAFT NO MIN,debit,,,
0000014572407ff1e9b83bb40010003200ab00a6,7,2,2013,Transfer from SHARE DRAFT NO MIN,110,Transfer,PRIME SHARE ACCOUNT,credit,,,
0000014572407ff1e9b83bb50010003200ab00a6,7,2,2013,Transfer from SHARE DRAFT NO MIN,134.96,Credit Card Payment,CREDIT CARD,credit,,,
0000014572407ff1e9b83bb60010003200ab00a6,7,2,2013,Jason Deli,18.2,Restaurants,CREDIT CARD,debit,,,
0000014572407ff1e9b83bb70010003200ab00a6,7,2,2013,Payment,520,Loan Payment,Federal Unsub Stafford Loan,credit,,,
0000014572407ff1e9b83bb80010003200ab00a6,7,1,2013,Netflix,7.99,Movies & DVDs,SHARE DRAFT NO MIN,debit,,,
0000014572407ff1e9b83bb90010003200ab00a6,6,30,2013,Dividendshare Dividend,0.04,Investments,PRIME SHARE ACCOUNT,credit,,,
0000014572407ff23c743b9f0010003200ab00a6,6,30,2013,Recreation Ce,10,Amusement,CREDIT CARD,debit,,,
0000014572407ff23c743ba00010003200ab00a6,6,28,2013,Zerochaos Payropayroll Deduction,999.27,Paycheck,SHARE DRAFT NO MIN,credit,,,
0000014572407ff23c743ba10010003200ab00a6,6,28,2013,Smith's Food,9.91,Groceries,CREDIT CARD,debit,,,
0000014572407ff23c743ba20010003200ab00a6,6,28,2013,Total Bond Mkt Index Inv - Dividend,0.57,Dividend & Cap Gains,Vanguard Account,credit,,,
0000014572407ff23c743ba30010003200ab00a6,6,27,2013,Laser Assault,12,Amusement,CREDIT CARD,debit,,,
0000014572407ff23c743ba40010003200ab00a6,6,27,2013,Cafe Rio Q,8.57,Restaurants,CREDIT CARD,debit,,,
0000014572407ff23c743ba50010003200ab00a6,6,27,2013,Smith's Food,7.39,Groceries,CREDIT CARD,debit,,,
0000014572407ff23c743ba60010003200ab00a6,6,25,2013,Fedloanservicingach Transactionautomatic,657,Student Loan,SHARE DRAFT NO MIN,debit,,,
0000014572407ff23c743ba70010003200ab00a6,6,25,2013,Check 1115,206.94,Charity,SHARE DRAFT NO MIN,debit,,,
0000014572407ff23c743ba80010003200ab00a6,6,25,2013,Amazon,11.41,Music,CREDIT CARD,debit,,,
0000014572407ff23c743ba90010003200ab00a6,6,24,2013,7-Eleven,8.21,Fast Food,CREDIT CARD,debit,,,
0000014572407ff23c743baa0010003200ab00a6,6,24,2013,Carl's Jr,13.88,Fast Food,CREDIT CARD,debit,,,
0000014572407ff23c743bab0010003200ab00a6,6,23,2013,Maceys,3.08,Groceries,CREDIT CARD,debit,,,
0000014572407ff23c743bac0010003200ab00a6,6,23,2013,Maverik Cntry Stre,4.12,Gas & Fuel,CREDIT CARD,debit,,,
0000014572407ff23c743bad0010003200ab00a6,6,23,2013,Ba Adobe Lehi,5.75,Restaurants,CREDIT CARD,debit,,,
0000014572407ff23c743bae0010003200ab00a6,6,23,2013,Smith's Food,3.78,Groceries,CREDIT CARD,debit,,,
0000014572407ff23c743baf0010003200ab00a6,6,21,2013,Transfer to PRIME SHARE ACCOUNT,100,Hide from Budgets & Trends,SHARE DRAFT NO MIN,debit,,,
0000014572407ff23c743bb00010003200ab00a6,6,21,2013,Transfer from SHARE DRAFT NO MIN,100,Transfer,PRIME SHARE ACCOUNT,credit,,,
0000014572407ff23c743bb10010003200ab00a6,6,21,2013,Jcws Restaurant,18.81,Restaurants,CREDIT CARD,debit,,,
0000014572407ff23c743bb20010003200ab00a6,6,21,2013,Zerochaos Payropayroll Deduction,955.63,Paycheck,SHARE DRAFT NO MIN,credit,,,
0000014572407ff3aa1b9b330010003200ab00a6,6,21,2013,500 Index Fund Inv - Dividend,6.36,Dividend & Cap Gains,Vanguard Account,credit,,,
0000014572407ff3aa1b9b340010003200ab00a6,6,21,2013,FTSE All-World ex-US Inv - Dividend,13.52,Dividend & Cap Gains,Vanguard Account,credit,,,
0000014572407ff3aa1b9b350010003200ab00a6,6,21,2013,Payment,650,Loan Payment,Federal Unsub Stafford Loan,credit,,,
0000014572407ff3aa1b9b360010003200ab00a6,6,19,2013,Ba Adobe Lehi,4,Restaurants,CREDIT CARD,debit,,,
0000014572407ff3aa1b9b370010003200ab00a6,6,18,2013,Fedloanservicingach Transactionautomatic,500,Student Loan,SHARE DRAFT NO MIN,debit,,,
0000014572407ff3aa1b9b380010003200ab00a6,6,18,2013,Smith's Food,12.01,Groceries,CREDIT CARD,debit,,,
0000014572407ff3aa1b9b390010003200ab00a6,6,17,2013,Smiths N Freedomelectronic,101.33,Groceries,SHARE DRAFT NO MIN,debit,,,
0000014572407ff3aa1b9b3a0010003200ab00a6,6,17,2013,Transfer to CREDIT CARD,809.1,Credit Card Payment,SHARE DRAFT NO MIN,debit,,,
0000014572407ff3aa1b9b3b0010003200ab00a6,6,17,2013,Transfer to PRIME SHARE ACCOUNT,100,Hide from Budgets & Trends,SHARE DRAFT NO MIN,debit,,,
0000014572407ff3aa1b9b3c0010003200ab00a6,6,17,2013,Smiths N Freedomelectronic,101.33,Groceries,SHARE DRAFT NO MIN,debit,,,
0000014572407ff3aa1b9b3d0010003200ab00a6,6,17,2013,Transfer from SHARE DRAFT NO MIN,100,Transfer,PRIME SHARE ACCOUNT,credit,,,
0000014572407ff3aa1b9b3e0010003200ab00a6,6,17,2013,Chick-Fil-A,2.04,Fast Food,CREDIT CARD,debit,,,
0000014572407ff3aa1b9b3f0010003200ab00a6,6,17,2013,Payment,500,Loan Payment,Federal Stafford Loan,credit,,,
0000014572407ff3aa1b9b400010003200ab00a6,6,16,2013,Transfer from SHARE DRAFT NO MIN,809.1,Credit Card Payment,CREDIT CARD,credit,,,
0000014572407ff3aa1b9b410010003200ab00a6,6,14,2013,Zerochaos Payropayroll Deduction,1113.83,Paycheck,SHARE DRAFT NO MIN,credit,,,
0000014572407ff3aa1b9b420010003200ab00a6,6,14,2013,Zerochaos Payropayroll Deduction,452.4,Paycheck,SHARE DRAFT NO MIN,credit,,,
0000014572407ff3aa1b9b430010003200ab00a6,6,14,2013,Jason Deli,14.32,Restaurants,CREDIT CARD,debit,,,
0000014572407ff3aa1b9b440010003200ab00a6,6,14,2013,Smith's Food,40.39,Groceries,CREDIT CARD,debit,,,
0000014572407ff3aa1b9b450010003200ab00a6,6,14,2013,Ba Adobe Lehi,4,Restaurants,CREDIT CARD,debit,,,
0000014572407ff3aa1b9b460010003200ab00a6,6,13,2013,Hainsworth Laundry,5,Laundry,CREDIT CARD,debit,,,
0000014572407ff3aa1b9b470010003200ab00a6,6,12,2013,Utahcollofdentalhygien,10,Dentist,CREDIT CARD,debit,,,
0000014572407ff3aa1b9b480010003200ab00a6,6,12,2013,Wal-Mart,13.2,Shopping,CREDIT CARD,debit,,,
0000014572407ff3aa1b9b490010003200ab00a6,6,12,2013,Beehive Sport Soci,21,Amusement,CREDIT CARD,debit,,,
0000014572407ff4b8b614bc0010003200ab00a6,6,11,2013,Check 1114,202.4,Charity,SHARE DRAFT NO MIN,debit,,,
0000014572407ff4b8b614bd0010003200ab00a6,6,11,2013,Smith's Food,17.87,Groceries,CREDIT CARD,debit,,,
0000014572407ff4b8b614be0010003200ab00a6,6,10,2013,Internet Transfer Transfer,50,Mobile Phone,SHARE DRAFT NO MIN,debit,,,
0000014572407ff4b8b614bf0010003200ab00a6,6,10,2013,Fedloanservicingach Transactionautomatic,400,Student Loan,SHARE DRAFT NO MIN,debit,,,
0000014572407ff4b8b614c00010003200ab00a6,6,10,2013,In-N-Out Burger,5.77,Fast Food,CREDIT CARD,debit,,,
0000014572407ff4b8b614c10010003200ab00a6,6,9,2013,Qdoba Mexican Grill,18.55,Fast Food,CREDIT CARD,debit,,,
0000014572407ff4b8b614c20010003200ab00a6,6,9,2013,Qdoba Mexican Grill,9.28,Fast Food,CREDIT CARD,debit,,,
0000014572407ff4b8b614c30010003200ab00a6,6,9,2013,Hotel Sainte Claire,335.62,Hotel,CREDIT CARD,debit,,,
0000014572407ff4b8b614c40010003200ab00a6,6,9,2013,Montclair News,4.24,Groceries,CREDIT CARD,debit,,,
0000014572407ff4b8b614c50010003200ab00a6,6,9,2013,Redbox,1.28,Movies & DVDs,CREDIT CARD,debit,,,
0000014572407ff4b8b614c60010003200ab00a6,6,9,2013,Bijan Bakery Cafe,10.58,Restaurants,CREDIT CARD,debit,,,
0000014572407ff4b8b614c70010003200ab00a6,6,9,2013,Bijan Bakery Cafe,4.5,Restaurants,CREDIT CARD,debit,,,
0000014572407ff4b8b614c80010003200ab00a6,6,9,2013,Chili's,38.42,Restaurants,CREDIT CARD,debit,,,
0000014572407ff4b8b614c90010003200ab00a6,6,7,2013,Zerochaos Payropayroll Deduction,824.69,Paycheck,SHARE DRAFT NO MIN,credit,,,
0000014572407ff4b8b614ca0010003200ab00a6,6,7,2013,Transfer to PRIME SHARE ACCOUNT,200,Hide from Budgets & Trends,SHARE DRAFT NO MIN,debit,,,
0000014572407ff4b8b614cb0010003200ab00a6,6,7,2013,Transfer from SHARE DRAFT NO MIN,200,Transfer,PRIME SHARE ACCOUNT,credit,,,
0000014572407ff4b8b614cc0010003200ab00a6,6,7,2013,Pedros Restaurant Ca,37.54,Restaurants,CREDIT CARD,debit,,,
0000014572407ff4b8b614cd0010003200ab00a6,6,7,2013,Market,2.16,Groceries,CREDIT CARD,debit,,,
