Month,Day,Year,Description,Original Description,Amount,Transaction Type,Category,Account Name,Labels,Notes
2,10,2013,Smith's Food,SMITHS FOOD #4136,31.26,debit,Groceries,CREDIT CARD,,
2,10,2013,Red Robin,RED ROBIN 416,18.6,debit,Restaurants,CREDIT CARD,,
2,8,2013,Suna Solutions Ach,SUNA SOLUTIONS  ACH        PAYROPAYROLL DEDUCTION,564.6,credit,Paycheck,SHARE DRAFT NO MIN,,
2,8,2013,Intuit TurboTax,INTUIT *TURBOTAX,66.98,debit,Taxes,CREDIT CARD,,
2,8,2013,Transfer from SHARE DRAFT NO MIN,Payment Thank You - Web,156.77,credit,Credit Card Payment,CREDIT CARD,,
2,6,2013,Check 1100,SHARE DRAFT #   1100,100,debit,External Expenses,SHARE DRAFT NO MIN,,
2,6,2013,Smith's Food,SMITHS FOOD #4136,54.49,debit,Groceries,CREDIT CARD,,
2,5,2013,Check 1103,SHARE DRAFT #   1103,70,debit,Marc Tithing,SHARE DRAFT NO MIN,,
2,5,2013,Sushi Yes,SUSHI YES,17.05,debit,Restaurants,CREDIT CARD,,
2,5,2013,Bridge Property Automatic,Bridge Property 4990335Automatic Debit,286.78,debit,Mortgage & Rent,SHARE DRAFT NO MIN,,
2,5,2013,Fedloanservicingach Transactionautomatic,FEDLOANSERVICINGACH TRANSACTIONAutomatic Debit,493,debit,Student Loan,SHARE DRAFT NO MIN,,
2,4,2013,Bajio Grill,BAJIO GRILL- RIVERWOODS,8.06,debit,Restaurants,CREDIT CARD,,
2,4,2013,Payment,Payment,184.75,credit,Loan Payment,Direct Unsub Stafford Loan,,
2,4,2013,Payment,Payment,184.75,credit,Loan Payment,Direct Unsub Stafford Loan,,
2,4,2013,Payment,Payment,261.08,credit,Loan Payment,Federal Unsub Stafford Loan,,
2,4,2013,Payment,Payment,261.08,credit,Loan Payment,Federal Unsub Stafford Loan,,
2,3,2013,Buffalo Wild Wings,BUFFALO WILD WINGS 0348,6.23,debit,Restaurants,CREDIT CARD,,
2,3,2013,In-N-Out Burger,IN N OUT BURGER #235,4.52,debit,Fast Food,CREDIT CARD,,
2,1,2013,Netflix,NETFLIX.COM            NETFLIX.CElectronic Transaction,7.99,debit,Movies & DVDs,SHARE DRAFT NO MIN,,
2,1,2013,Suna Solutions Ach,SUNA SOLUTIONS  ACH        PAYROPAYROLL DEDUCTION,687.17,credit,Paycheck,SHARE DRAFT NO MIN,,
1,31,2013,Terzis Pizzeria,TERZIS PIZZERIA,6.45,debit,Restaurants,CREDIT CARD,,
1,31,2013,Total Bond Mkt Index Inv - Dividend,Total Bond Mkt Index Inv - Dividend,0.59,credit,Dividend & Cap Gains,Vanguard Account,,
1,29,2013,Check 1102,SHARE DRAFT #   1102,50.6,debit,Charity,SHARE DRAFT NO MIN,,
1,29,2013,Smith's Food,SMITHS FOOD #4136,9.91,debit,Groceries,CREDIT CARD,,
1,29,2013,Smiths Fuel,SMITHS-FUEL # 9136,45.03,debit,Gas & Fuel,CREDIT CARD,,
1,28,2013,Chaseautomatic,CHASEAutomatic Debit,294.77,debit,Credit Card Payment,SHARE DRAFT NO MIN,,
1,27,2013,Transfer from SHARE DRAFT NO MIN,Payment Thank You - Web,294.77,credit,Credit Card Payment,CREDIT CARD,,
1,27,2013,Gandolfos N Y,GANDOLFOS N Y DELI,5.03,debit,Restaurants,CREDIT CARD,,
1,25,2013,Suna Solutions Ach,SUNA SOLUTIONS  ACH        PAYROPAYROLL DEDUCTION,505.98,credit,Paycheck,SHARE DRAFT NO MIN,,
1,25,2013,Byu Wsc Lt,BYU WSC LT PRODUCE,12.26,debit,Groceries,CREDIT CARD,,
1,23,2013,Check 1101,SHARE DRAFT #   1101,95.63,debit,Marc Tithing,SHARE DRAFT NO MIN,,
1,23,2013,IHOP,IHOP 1730     00017301,5.3,debit,Restaurants,CREDIT CARD,,
1,23,2013,Smith's Food,SMITHS FOOD #4136,32.69,debit,Groceries,CREDIT CARD,,
1,23,2013,Red Robin,RED ROBIN 416,29.01,debit,Restaurants,CREDIT CARD,,
1,22,2013,Chaseautomatic,CHASEAutomatic Debit,250,debit,Credit Card Payment,SHARE DRAFT NO MIN,,
1,21,2013,Buffalo Wild Wings,BUFFALO WILD WINGS 0348,33,debit,Restaurants,CREDIT CARD,,
1,20,2013,Terzis Pizzeria,TERZIS PIZZERIA,15.4,debit,Restaurants,CREDIT CARD,,
1,20,2013,Spoon It Up,SPOON IT UP FROZEN YOGURT,5.5,debit,Fast Food,CREDIT CARD,,
1,20,2013,Transfer from SHARE DRAFT NO MIN,Payment Thank You - Web,250,credit,Credit Card Payment,CREDIT CARD,,
1,18,2013,Suna Solutions Ach,SUNA SOLUTIONS  ACH        PAYROPAYROLL DEDUCTION,488.78,credit,Paycheck,SHARE DRAFT NO MIN,,
1,18,2013,Cafe Rio Q,CAFE RIO PROVO Q35,7.81,debit,Restaurants,CREDIT CARD,,
1,16,2013,Family Practice Clinic,FAMILY PRACTICE CLINIC,20,debit,Doctor,CREDIT CARD,,
1,15,2013,Amazon Video,Amazon Video On Demand,1.99,debit,Movies & DVDs,CREDIT CARD,,
1,15,2013,Interest Charge,PURCHASE INTEREST CHARGE,10.63,debit,Finance Charge,CREDIT CARD,,
1,15,2013,Walgreens,WALGREENS #11734,50,debit,Pharmacy,CREDIT CARD,,
1,15,2013,Walgreens,WALGREENS #11734,4.12,debit,Pharmacy,CREDIT CARD,,
1,15,2013,Amazon Video,Amazon Video On Demand,1.99,debit,Movies & DVDs,CREDIT CARD,,
1,14,2013,Transfer from PRIME SHARE ACCOUNT,Internet Transfer Jan 12 2013 11Transfer from 2725965-00,5,credit,Transfer,SHARE DRAFT NO MIN,,
1,14,2013,Transfer to CREDIT CARD,CHASEAutomatic Debit,715.44,debit,Credit Card Payment,SHARE DRAFT NO MIN,,
1,14,2013,Transfer from PRIME SHARE ACCOUNT,Internet Transfer Jan 12 2013 11Transfer from 2725965-00,132.07,credit,Transfer,SHARE DRAFT NO MIN,,
1,14,2013,Transfer to SHARE DRAFT NO MIN,Internet Transfer Jan 12 2013 11Transfer to 2725965-06,5,debit,Transfer,PRIME SHARE ACCOUNT,,
1,14,2013,Transfer to SHARE DRAFT NO MIN,Internet Transfer Jan 12 2013 11Transfer to 2725965-06,132.07,debit,Transfer,PRIME SHARE ACCOUNT,,
1,13,2013,Transfer from SHARE DRAFT NO MIN,Payment Thank You - Web,715.44,credit,Credit Card Payment,CREDIT CARD,,
1,13,2013,Jack in the Box,JACK IN THE BOX 7228,7.32,debit,Fast Food,CREDIT CARD,,
1,13,2013,Amazon Video,Amazon Video On Demand,1.99,debit,Movies & DVDs,CREDIT CARD,,
1,13,2013,Spoon It Up,SPOON IT UP FROZEN YOGURT,4.76,debit,Fast Food,CREDIT CARD,,
1,11,2013,Suna Solutions Ach,SUNA SOLUTIONS  ACH        PAYROPAYROLL DEDUCTION,467.46,credit,Paycheck,SHARE DRAFT NO MIN,,
1,11,2013,McDonald's,MCDONALD'S F4120,3.21,debit,Fast Food,CREDIT CARD,,
1,10,2013,Byu Refund Ucapayroll,BYU Refund      2709       UCAPAYROLL DEDUCTION,137,credit,Paycheck,PRIME SHARE ACCOUNT,,
1,10,2013,Amazon,AMAZON MKTPLACE PMTS,9.17,debit,Electronics & Software,CREDIT CARD,,
1,9,2013,IHOP,IHOP 1730     00017301,6.38,debit,Restaurants,CREDIT CARD,,
1,9,2013,Amazon,AMAZON MKTPLACE PMTS,30.22,debit,Electronics & Software,CREDIT CARD,,
1,9,2013,Amazon,AMAZON MKTPLACE PMTS,23.94,debit,Electronics & Software,CREDIT CARD,,
1,8,2013,Check 1099,SHARE DRAFT #   1099,164.15,debit,Marc Tithing,SHARE DRAFT NO MIN,,
1,7,2013,Amazon,Amazon Prime           866-557-2Electronic Transaction,39,debit,Shopping,SHARE DRAFT NO MIN,,
1,7,2013,T Spring Mobile,AT & T SPRING MOBILE #200,23.59,credit,Credit Card Payment,CREDIT CARD,,
1,7,2013,Nickel City,NICKEL CITY,12.25,debit,Amusement,CREDIT CARD,,
1,6,2013,Cinemark,CINEMARK THEATRES 285,6.5,debit,Movies & DVDs,CREDIT CARD,,
1,6,2013,Jason Deli,JASON'S DELI OREM,7.54,debit,Restaurants,CREDIT CARD,,
1,6,2013,Chili's,CHILI'S GRI90900009092,4.01,debit,Restaurants,CREDIT CARD,,
1,6,2013,T Spring,AT & T SPRING MOBILE #200,90.73,debit,Mobile Phone,CREDIT CARD,,
1,6,2013,Smith's Food,SMITHS FOOD #4136,2.77,debit,Groceries,CREDIT CARD,,
1,4,2013,Suna Solutions Ach,SUNA SOLUTIONS  ACH        PAYROPAYROLL DEDUCTION,274.93,credit,Paycheck,SHARE DRAFT NO MIN,,
1,4,2013,Bridge Property Automatic,Bridge Property 4820510Automatic Debit,286.75,debit,Mortgage & Rent,SHARE DRAFT NO MIN,,
1,4,2013,Ross,ROSS STORES #751,6.4,debit,Clothing,CREDIT CARD,,
1,3,2013,Cucos,LOS CUCOS MEXICAN CAFE,16.35,debit,Restaurants,CREDIT CARD,,
1,3,2013,7-Eleven,7-ELEVEN 26749,2.36,debit,Fast Food,CREDIT CARD,,
1,3,2013,Smith's Food,SMITHS FOOD #4136,16.21,debit,Groceries,CREDIT CARD,,
1,2,2013,Netflix,NETFLIX.COM            NETFLIX.CElectronic Transaction,7.99,debit,Movies & DVDs,SHARE DRAFT NO MIN,,
1,2,2013,Kneaders,KNEADERS RIVERWOODS,8.6,debit,Restaurants,CREDIT CARD,,
1,2,2013,Smith's Food,SMITHS FOOD #4136,5.85,debit,Groceries,CREDIT CARD,,
1,1,2013,Amazon,AmazonLocal,22,debit,Doctor,CREDIT CARD,,
1,1,2013,Maverik,MAVERIK #377,46.19,debit,Gas & Fuel,CREDIT CARD,,
12,31,2012,Transfer to CREDIT CARD,CHASEAutomatic Debit,700,debit,Credit Card Payment,SHARE DRAFT NO MIN,,
12,31,2012,Joe Veras Mexican,Joe Veras Mexican Restaur,14.41,debit,Restaurants,CREDIT CARD,,
12,31,2012,IHOP,IHOP 1730     00017301,15.52,debit,Restaurants,CREDIT CARD,,
12,31,2012,Total Bond Mkt Index Inv - Dividend,Total Bond Mkt Index Inv - Dividend,0.6,credit,Dividend & Cap Gains,Vanguard Account,,
12,30,2012,Chevron,CHEVRON 00305131,45.8,debit,Gas & Fuel,CREDIT CARD,,
12,28,2012,Romanos,ROMANOS 1181,11.24,debit,Restaurants,CREDIT CARD,,
12,28,2012,Provo Beach Resort,PROVO BEACH RESORT,3.76,debit,Hotel,CREDIT CARD,,
12,28,2012,Jason Deli,JASON'S DELI OREM,9.7,debit,Restaurants,CREDIT CARD,,
12,28,2012,Transfer from SHARE DRAFT NO MIN,Payment Thank You - Web,700,credit,Credit Card Payment,CREDIT CARD,,
12,28,2012,Suna Solutions Ach,SUNA SOLUTIONS  ACH        PAYROPAYROLL DEDUCTION,913.12,credit,Paycheck,SHARE DRAFT NO MIN,,
12,28,2012,Brigham Young Un,BRIGHAM YOUNG UN           DIR DPAYROLL DEDUCTION,70.44,credit,Paycheck,SHARE DRAFT NO MIN,,
12,28,2012,Target Retirement 2055 - Dividend,Target Retirement 2055 - Dividend,5.83,credit,Dividend & Cap Gains,Vanguard Account,,
12,28,2012,Target Retirement 2055 - Short-term capital gain,Target Retirement 2055 - Short-term capital gain,0.09,credit,Uncategorized,Vanguard Account,,
12,28,2012,Target Retirement 2055 - Long-term capital gain,Target Retirement 2055 - Long-term capital gain,0.08,credit,Uncategorized,Vanguard Account,,
12,26,2012,Carl's Jr,CARL'S JR #1101363 QPS,6.44,debit,Fast Food,CREDIT CARD,,
12,25,2012,Cotton Shop,THE COTTON SHOP,8.61,debit,Hobbies,CREDIT CARD,,
12,23,2012,Chili's,CHILI'S GRI90900009092,14.7,debit,Restaurants,CREDIT CARD,,
12,23,2012,Terzis Pizzeria,TERZIS PIZZERIA,6.45,debit,Restaurants,CREDIT CARD,,
12,23,2012,In-N-Out Burger,IN N OUT BURGER #235,7.75,debit,Fast Food,CREDIT CARD,,
12,23,2012,Smith's Food,SMITHS FOOD #4136,10.67,debit,Groceries,CREDIT CARD,,
12,23,2012,Red Robin,RED ROBIN 416,18.5,debit,Restaurants,CREDIT CARD,,
12,21,2012,Suna Solutions Ach,SUNA SOLUTIONS  ACH        PAYROPAYROLL DEDUCTION,28.3,credit,Paycheck,SHARE DRAFT NO MIN,,
12,21,2012,Cafe Rio Skyline,CAFE RIO SKYLINE Q35,8.9,debit,Restaurants,CREDIT CARD,,
12,21,2012,Total Bond Mkt Index Inv - Long-term capital gain,Total Bond Mkt Index Inv - Long-term capital gain,0.95,credit,Interest Income,Vanguard Account,,
12,21,2012,Total Bond Mkt Index Inv - Short-term capital gain,Total Bond Mkt Index Inv - Short-term capital gain,0.61,credit,Interest Income,Vanguard Account,,
12,21,2012,500 Index Fund Inv - Dividend,500 Index Fund Inv - Dividend,8.16,credit,Dividend & Cap Gains,Vanguard Account,,
12,21,2012,Extended Mkt Index Inv - Dividend,Extended Mkt Index Inv - Dividend,7.27,credit,Dividend & Cap Gains,Vanguard Account,,
12,20,2012,Yogurtland,YOGURTLAND OREM,2.18,debit,Fast Food,CREDIT CARD,,
12,20,2012,Texaco,TEXACO 00305500,47.14,debit,Gas & Fuel,CREDIT CARD,,
12,19,2012,Transfer to CREDIT CARD,CHASEAutomatic Debit,450,debit,Credit Card Payment,SHARE DRAFT NO MIN,,
12,19,2012,Cinemark,CINEMARK THEATRES 285,8.5,debit,Movies & DVDs,CREDIT CARD,,
12,19,2012,Wendy's,WENDYS #4710,5.26,debit,Fast Food,CREDIT CARD,,
12,19,2012,FTSE All-World ex-US Inv - Dividend,FTSE All-World ex-US Inv - Dividend,10.41,credit,Dividend & Cap Gains,Vanguard Account,,
12,18,2012,Transfer from SHARE DRAFT NO MIN,Payment Thank You - Web,450,credit,Credit Card Payment,CREDIT CARD,,
12,18,2012,Mongos Stir Fri,MONGOS STIR FRI,7.25,debit,Interest Income,CREDIT CARD,,
12,17,2012,Transfer to CREDIT CARD,CHASEAutomatic Debit,200,debit,Credit Card Payment,SHARE DRAFT NO MIN,,
12,17,2012,North West Provoshare,88 NORTH 500 WEST      PROVOSHARE DEPOSIT,190,credit,Income,SHARE DRAFT NO MIN,,
12,17,2012,Red Robin,RED ROBIN 416,17.31,debit,Restaurants,CREDIT CARD,,
12,17,2012,Redbox,REDBOX *DVD RENTAL,1.6,debit,Movies & DVDs,CREDIT CARD,,
12,16,2012,Transfer from SHARE DRAFT NO MIN,Payment Thank You - Web,200,credit,Credit Card Payment,CREDIT CARD,,
12,16,2012,Terzis Pizzeria,TERZIS PIZZERIA,6.45,debit,Restaurants,CREDIT CARD,,
12,16,2012,Interest Chrg Adj,INTEREST CHRG CREDIT ADJ,0.1,credit,Interest Income,CREDIT CARD,,
12,14,2012,Suna Solutions Ach,SUNA SOLUTIONS  ACH        PAYROPAYROLL DEDUCTION,106.14,credit,Paycheck,SHARE DRAFT NO MIN,,
12,14,2012,Brigham Young Un,BRIGHAM YOUNG UN           DIR DPAYROLL DEDUCTION,116.27,credit,Paycheck,SHARE DRAFT NO MIN,,
12,14,2012,Spoon It Up,SPOON IT UP FROZEN YOG,5.5,debit,Fast Food,CREDIT CARD,,
12,14,2012,Gandolfos N Y,GANDOLFOS N Y DELI,8.35,debit,Restaurants,CREDIT CARD,,
12,14,2012,Interest Charge,PURCHASE INTEREST CHARGE,23.37,debit,Finance Charge,CREDIT CARD,,
12,13,2012,Carl's Jr,CARL'S JR #1101363 QPS,5.39,debit,Fast Food,CREDIT CARD,,
12,13,2012,Taco Bell,TACO BELL #25390,5.69,debit,Fast Food,CREDIT CARD,,
12,13,2012,Best Buy,BEST BUY      00007732,184.83,debit,Electronics & Software,CREDIT CARD,,
12,13,2012,Coldstone,COLDSTONE #80,4.62,debit,Fast Food,CREDIT CARD,,
12,12,2012,Smith's Food,SMITHS FOOD #4136,29.16,debit,Groceries,CREDIT CARD,,
12,12,2012,IHOP,IHOP 1730     00017301,13.9,debit,Restaurants,CREDIT CARD,,
12,11,2012,North West Provoshare,88 NORTH 500 WEST      PROVOSHARE DEPOSIT,194.72,credit,Income,SHARE DRAFT NO MIN,,
12,11,2012,Transfer to CREDIT CARD,CHASEAutomatic Debit,50,debit,Credit Card Payment,SHARE DRAFT NO MIN,,
12,11,2012,Check 1098,SHARE DRAFT #   1098,41,debit,Marc Tithing,SHARE DRAFT NO MIN,,
12,10,2012,Kneaders City Creek,KNEADERS OF CITY CREEK,9.03,debit,Restaurants,CREDIT CARD,,
12,10,2012,Transfer from SHARE DRAFT NO MIN,Payment Thank You - Web,50,credit,Credit Card Payment,CREDIT CARD,,
12,10,2012,Amazon Video,Amazon Video On Demand,9.99,debit,Movies & DVDs,CREDIT CARD,,
12,9,2012,Red Robin,RED ROBIN 416,10.97,debit,Restaurants,CREDIT CARD,,
12,9,2012,Wal-Mart,WAL-MART #1768,8.66,debit,Groceries,CREDIT CARD,,
12,9,2012,Asi Wikimedia,ASI*WIKIMEDIA,3,debit,Marc Tithing,CREDIT CARD,,
12,9,2012,Sq Tortilla Bar,SQ *TORTILLA.BAR,7.39,debit,Alcohol & Bars,CREDIT CARD,,
12,9,2012,Carl's Jr,CARL'S JR #1101363 QPS,4.3,debit,Fast Food,CREDIT CARD,,
12,7,2012,Suna Solutions Ach,SUNA SOLUTIONS  ACH        PAYROPAYROLL DEDUCTION,21.22,credit,Paycheck,SHARE DRAFT NO MIN,,
12,7,2012,Terzis Pizzeria,TERZIS PIZZERIA,8.17,debit,Restaurants,CREDIT CARD,,
12,7,2012,Buy OtherLong-term capital gains,Buy OtherLong-term capital gains,3.11,credit,Interest Income,TRADITIONAL IRA,,
12,7,2012,Buy OtherDividends,Buy OtherDividends,2.96,credit,Uncategorized,TRADITIONAL IRA,,
12,7,2012,Buy OtherShort-term capital gains,Buy OtherShort-term capital gains,0.82,credit,Uncategorized,TRADITIONAL IRA,,
12,7,2012,Buy OtherDividends,Buy OtherDividends,3.75,credit,Uncategorized,TRADITIONAL IRA,,
12,7,2012,Buy OtherDividends,Buy OtherDividends,0.35,credit,Uncategorized,TRADITIONAL IRA,,
12,7,2012,Buy OtherLong-term capital gains,Buy OtherLong-term capital gains,3.55,credit,Uncategorized,TRADITIONAL IRA,,
12,5,2012,Jamba Juice,BYU JAMBA JUICE,4.62,debit,Fast Food,CREDIT CARD,,
12,5,2012,Jamba Juice,BYU JAMBA JUICE,0.55,credit,Food & Dining,CREDIT CARD,,
12,5,2012,Chevron,CHEVRON 00073049,61.37,debit,Gas & Fuel,CREDIT CARD,,
12,4,2012,Bridge Property Automatic,Bridge Property 4651668Automatic Debit,285.64,debit,Mortgage & Rent,SHARE DRAFT NO MIN,,
12,3,2012,Netflix,NETFLIX.COM            NETFLIX.CElectronic Transaction,7.99,debit,Movies & DVDs,SHARE DRAFT NO MIN,,
12,2,2012,Roxberry Juice,ROXBERRY JUICE #107,5.34,debit,Fast Food,CREDIT CARD,,
12,2,2012,Panda Express,PANDA EXPRESS #724,6.89,debit,Fast Food,CREDIT CARD,,
12,2,2012,Jamba Juice,BYU JAMBA JUICE,4.95,debit,Fast Food,CREDIT CARD,,
12,2,2012,Chick-Fil-A,CHICK-FIL-A #03121,4.48,debit,Fast Food,CREDIT CARD,,
11,30,2012,Brigham Young Un,BRIGHAM YOUNG UN           DIR DPAYROLL DEDUCTION,160.77,credit,Paycheck,SHARE DRAFT NO MIN,,
11,30,2012,Suna Solutions Ach,SUNA SOLUTIONS  ACH        PAYROPAYROLL DEDUCTION,141.52,credit,Paycheck,SHARE DRAFT NO MIN,,
11,30,2012,Terzis Pizzeria,TERZIS PIZZERIA,6.45,debit,Restaurants,CREDIT CARD,,
11,30,2012,Total Bond Mkt Index Inv - Dividend,Total Bond Mkt Index Inv - Dividend,0.6,credit,Dividend & Cap Gains,Vanguard Account,,
11,29,2012,Amazon,Amazon Digital Svcs,1.99,debit,Music,CREDIT CARD,,
11,29,2012,Smith's Food,SMITHS FOOD #4136,2.77,debit,Groceries,CREDIT CARD,,
11,28,2012,IHOP,IHOP 1730     00017301,3.86,debit,Restaurants,CREDIT CARD,,
11,28,2012,Redbox,REDBOX *DVD RENTAL,1.28,debit,Movies & DVDs,CREDIT CARD,,
11,28,2012,Smith's Food,SMITHS FOOD #4136,2.77,debit,Groceries,CREDIT CARD,,
11,27,2012,Smith's Food,SMITHS FOOD #4136,10.71,debit,Groceries,CREDIT CARD,,
11,26,2012,Smith's Food,SMITHS FOOD #4136,6.62,debit,Groceries,CREDIT CARD,,
11,26,2012,Spoon It Up,SPOON IT UP FROZEN YOG,4.46,debit,Fast Food,CREDIT CARD,,
11,26,2012,Saints Paintball,SAINTS PAINTBALL,50.4,debit,Amusement,CREDIT CARD,,
11,25,2012,El Gallo Giro,EL GALLO GIRO,5.35,debit,Restaurants,CREDIT CARD,,
11,23,2012,Suna Solutions Ach,SUNA SOLUTIONS  ACH        PAYROPAYROLL DEDUCTION,56.61,credit,Paycheck,SHARE DRAFT NO MIN,,
11,23,2012,Cinemark,CINEMARK THEATRES 285,6.5,debit,Movies & DVDs,CREDIT CARD,,
11,21,2012,Transfer to CREDIT CARD,CHASEAutomatic Debit,550,debit,Credit Card Payment,SHARE DRAFT NO MIN,,
11,21,2012,Jamba Juice,BYU JAMBA JUICE,4.95,debit,Fast Food,CREDIT CARD,,
11,21,2012,IHOP,IHOP 1730     00017301,5.12,debit,Restaurants,CREDIT CARD,,
11,21,2012,Jason Deli,JASON'S DELI OREM,9.7,debit,Restaurants,CREDIT CARD,,
11,20,2012,Check 1097,SHARE DRAFT #   1097,58.28,debit,Marc Tithing,SHARE DRAFT NO MIN,,
11,20,2012,Transfer from SHARE DRAFT NO MIN,Payment Thank You - Web,550,credit,Credit Card Payment,CREDIT CARD,,
11,20,2012,Byu Ticket Office,BYU TICKET OFFICE,3,debit,Entertainment,CREDIT CARD,,
11,19,2012,Transfer to CREDIT CARD,CHASEAutomatic Debit,300,debit,Credit Card Payment,SHARE DRAFT NO MIN,,
11,18,2012,Denny's,DENNY'S #7482,12.17,debit,Restaurants,CREDIT CARD,,
11,18,2012,Marketplace Iga,MARKETPLACE CAFE,3.14,debit,Groceries,CREDIT CARD,,
11,18,2012,Red Robin,RED ROBIN 416,19.68,debit,Restaurants,CREDIT CARD,,
11,18,2012,Byu Creamery,BYU CREAMERY FOUNTAIN,3.66,debit,Restaurants,CREDIT CARD,,
11,18,2012,Transfer from SHARE DRAFT NO MIN,Payment Thank You - Web,300,credit,Credit Card Payment,CREDIT CARD,,
11,16,2012,Red Robin,RED ROBIN 416,18.6,debit,Restaurants,CREDIT CARD,,
11,16,2012,Smiths Fuel,SMITHS-FUEL # 9136,56.46,debit,Gas & Fuel,CREDIT CARD,,
11,16,2012,Suna Solutions Ach,SUNA SOLUTIONS  ACH        PAYROPAYROLL DEDUCTION,467.9,credit,Paycheck,SHARE DRAFT NO MIN,,
11,16,2012,Brigham Young Un,BRIGHAM YOUNG UN           DIR DPAYROLL DEDUCTION,114.97,credit,Paycheck,SHARE DRAFT NO MIN,,
11,15,2012,Cafe Zupas,CAFE ZUPAS PROVO,11.83,debit,Restaurants,CREDIT CARD,,
11,15,2012,Interest Charge,PURCHASE INTEREST CHARGE,30.32,debit,Finance Charge,CREDIT CARD,,
11,14,2012,Cucos,LOS CUCOS MEXICAN CAFE,11.32,debit,Restaurants,CREDIT CARD,,
11,14,2012,IHOP,IHOP 1730     00017301,9.04,debit,Restaurants,CREDIT CARD,,
11,14,2012,Check 1096,SHARE DRAFT #   1096,45.14,debit,Marc Tithing,SHARE DRAFT NO MIN,,
11,14,2012,Transfer to CREDIT CARD,CHASEAutomatic Debit,304.84,debit,Credit Card Payment,SHARE DRAFT NO MIN,,
11,14,2012,North West Provoshare,88 NORTH 500 WEST      PROVOSHARE DEPOSIT,285,credit,Income,SHARE DRAFT NO MIN,,
11,13,2012,Transfer from SHARE DRAFT NO MIN,Payment Thank You - Web,304.84,credit,Credit Card Payment,CREDIT CARD,,
11,13,2012,Smiths N Freedomelectronic,SMITHS          350 N. FREEDOMElectronic Transaction,12.98,debit,Groceries,SHARE DRAFT NO MIN,,
11,13,2012,Hilton,HILTON GARDEN INN BETH,31.8,debit,Restaurants,CREDIT CARD,,
11,13,2012,Smith's Food,SMITHS FOOD #4136,27.94,debit,Groceries,CREDIT CARD,,
11,12,2012,Panera Bread,PANERA BREAD #3572,8.99,debit,Fast Food,CREDIT CARD,,
11,12,2012,Dc Parking Meters,DC PARKING METERS,3.75,debit,Parking,CREDIT CARD,,
11,12,2012,Applebees,APPLEBEES 917700200022,11.93,debit,Restaurants,CREDIT CARD,,
11,11,2012,Cafe Rio Mexican,CAFE RIO MEXICAN GRILL,10.19,debit,Restaurants,CREDIT CARD,,
11,11,2012,Chipotle,CHIPOTLE 1271,13.44,debit,Fast Food,CREDIT CARD,,
11,11,2012,Nabis Lunch Box,NABIS LUNCH BOX,8.24,debit,Restaurants,CREDIT CARD,,
11,11,2012,Hilton,HILTON GARDEN INN BETH,34.68,debit,Restaurants,CREDIT CARD,,
11,11,2012,Ruth,RUTH'S BETHESDA,75,debit,Restaurants,CREDIT CARD,,
11,11,2012,Woody Creek Caf,WOODY CREEK CAF& BAK,4.75,debit,Restaurants,CREDIT CARD,,
11,11,2012,Ua,UA BETHESDA 10,11.5,debit,Restaurants,CREDIT CARD,,
11,11,2012,Seattle's Best,SEATTLES BEST COFFEE,3.88,debit,Coffee Shops,CREDIT CARD,,
11,9,2012,Suna Solutions Ach,SUNA SOLUTIONS  ACH        PAYROPAYROLL DEDUCTION,451.46,credit,Paycheck,SHARE DRAFT NO MIN,,
11,9,2012,Transfer to CREDIT CARD,CHASEAutomatic Debit,150,debit,Credit Card Payment,SHARE DRAFT NO MIN,,
11,9,2012,Cinemark,CINEMARK.COM 288,11.75,debit,Movies & DVDs,CREDIT CARD,,
11,9,2012,Cinemark,CINEMARK.COM 288,11.75,debit,Movies & DVDs,CREDIT CARD,,
11,8,2012,Transfer from SHARE DRAFT NO MIN,Payment - Thank You,150,credit,Credit Card Payment,CREDIT CARD,,
11,8,2012,Chipotle,CHIPOTLE 1104,7.17,debit,Fast Food,CREDIT CARD,,
11,8,2012,Smiths Fuel,SMITHS-FUEL # 9136,56.77,debit,Gas & Fuel,CREDIT CARD,,
11,8,2012,Smith's Food,SMITHS FOOD #4136,13.35,debit,Groceries,CREDIT CARD,,
11,7,2012,Marketplace Iga,MARKETPLACE CAFE,3.33,debit,Groceries,CREDIT CARD,,
11,6,2012,Smith's Food,SMITHS FOOD #4136,16.28,debit,Groceries,CREDIT CARD,,
11,6,2012,Check 1095,SHARE DRAFT #   1095,209.59,debit,Charity,SHARE DRAFT NO MIN,,
11,5,2012,Cinemark,CINEMARK THEATRES 285,9,debit,Movies & DVDs,CREDIT CARD,,
11,5,2012,Pretzelmaker,PRETZELMAKER,4.29,debit,Fast Food,CREDIT CARD,,
11,5,2012,Md Auto Parts,MD AUTO PARTS AND REPA,285,debit,Service & Parts,CREDIT CARD,,
11,5,2012,Rubio's,RUBIO'S #0250,3.22,debit,Fast Food,CREDIT CARD,,
11,5,2012,Cinemark,CINEMARK THEATRES 285,9,debit,Movies & DVDs,CREDIT CARD,,
11,4,2012,In-N-Out Burger,IN N OUT BURGER #235,6.68,debit,Fast Food,CREDIT CARD,,
11,4,2012,Byu Concessions Q,BYU CONCESSIONS    Q51,4,debit,Fast Food,CREDIT CARD,,
11,2,2012,Bridge Property Automatic,Bridge Property 4500007Automatic Debit,285.51,debit,Mortgage & Rent,SHARE DRAFT NO MIN,,
